delta_wins,delta_losses,delta_draws,delta_height_in,delta_weight_lbs,delta_reach_in,delta_stat_reliability,delta_experience_log,delta_shrunk_win_rate,delta_shrunk_str_acc,delta_shrunk_str_def,delta_shrunk_td_acc,delta_shrunk_td_def,delta_shrunk_td_avg,delta_shrunk_sub_avg,delta_shrunk_slpm,delta_shrunk_sapm,delta_shrunk_strike_margin,stance_match,delta_schedule_strength,delta_schedule_std,delta_underdog_win_share,delta_favorite_loss_share,delta_lucky_finish_win_share,delta_unlucky_finish_loss_share,delta_upset_index,division_id,delta_recent_win_rate,delta_adj_win_rate,delta_adj_td_acc,delta_adj_td_def,delta_adj_str_acc,delta_adj_str_def,delta_adj_td_avg,delta_adj_sub_avg,abs_delta_wins,abs_delta_losses,abs_delta_draws,abs_delta_height_in,abs_delta_weight_lbs,abs_delta_reach_in,abs_delta_stat_reliability,abs_delta_experience_log,abs_delta_shrunk_win_rate,abs_delta_shrunk_str_acc,abs_delta_shrunk_str_def,abs_delta_shrunk_td_acc,abs_delta_shrunk_td_def,abs_delta_shrunk_td_avg,abs_delta_shrunk_sub_avg,abs_delta_shrunk_slpm,abs_delta_shrunk_sapm,abs_delta_shrunk_strike_margin,abs_delta_schedule_strength,abs_delta_schedule_std,abs_delta_underdog_win_share,abs_delta_favorite_loss_share,abs_delta_lucky_finish_win_share,abs_delta_unlucky_finish_loss_share,abs_delta_upset_index,abs_delta_recent_win_rate,abs_delta_adj_win_rate,abs_delta_adj_td_acc,abs_delta_adj_td_def,abs_delta_adj_str_acc,abs_delta_adj_str_def,abs_delta_adj_td_avg,abs_delta_adj_sub_avg,label
1.0,-2.0,0.0,0.0,-29.0,-4.0,-0.02941176470588236,-0.10536051565782634,0.1029411764705882,0.04676470588235293,0.08147058823529407,0.24117647058823533,0.2529411764705882,4.402352941176471,0.010294117647058815,1.8555882352941175,-1.270294117647059,3.1258823529411766,0.0,-0.07230392156862742,-0.030637254901960786,0.0,0.0,0.0,0.0,-0.75,8.0,0.5,0.027106521943110806,0.20373439640127042,0.17597020802412977,-0.010158280190483926,0.02025434869126208,4.006930510551873,-0.007776461213187563,1.0,2.0,0.0,0.0,29.0,4.0,0.02941176470588236,0.10536051565782634,0.1029411764705882,0.04676470588235293,0.08147058823529407,0.24117647058823533,0.2529411764705882,4.402352941176471,0.010294117647058815,1.8555882352941175,1.270294117647059,3.1258823529411766,0.07230392156862742,0.030637254901960786,0.0,1.0,0.0,0.0,1.0,0.5,0.027106521943110806,0.20373439640127042,0.17597020802412977,0.010158280190483926,0.02025434869126208,4.006930510551873,0.007776461213187563,0
3.0,6.0,0.0,-1.0,0.0,0.0,0.19999999999999996,0.7537718023763804,-0.15000000000000013,0.03933333333333333,-0.06866666666666676,0.07066666666666666,-0.1366666666666666,0.8666666666666665,-0.06999999999999998,-0.8880000000000008,0.6033333333333335,-1.4913333333333343,0.0,0.15000000000000013,0.0,0.0,0.0,0.0,0.0,-0.75,5.0,-1.0,0.0,0.11925684670402992,0.0004028947523787574,0.1326329524829955,0.05576063372918161,1.049460250995463,-0.03384315919979218,3.0,6.0,0.0,1.0,0.0,0.0,0.19999999999999996,0.7537718023763804,0.15000000000000013,0.03933333333333333,0.06866666666666676,0.07066666666666666,0.1366666666666666,0.8666666666666665,0.06999999999999998,0.8880000000000008,0.6033333333333335,1.4913333333333343,0.15000000000000013,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.11925684670402992,0.0004028947523787574,0.1326329524829955,0.05576063372918161,1.049460250995463,0.03384315919979218,1
-5.0,2.0,0.0,4.0,0.0,0.0,-0.019077901430842648,-0.10536051565782634,-0.08505564387917319,-0.11680445151033397,-0.1074403815580286,0.345643879173291,-0.2793004769475358,0.20453100158982518,0.6127186009538952,0.3625119236883947,0.12656597774244815,0.23594594594594653,1.0,0.08505564387917319,0.0,0.0,0.0,0.0,0.0,-0.75,1.0,-1.0,0.0,0.39142922603893265,-0.19034182894482315,-0.052897711018162874,-0.039719401581859326,0.2764793178325068,0.6628355288653385,5.0,2.0,0.0,4.0,0.0,0.0,0.019077901430842648,0.10536051565782634,0.08505564387917319,0.11680445151033397,0.1074403815580286,0.345643879173291,0.2793004769475358,0.20453100158982518,0.6127186009538952,0.3625119236883947,0.12656597774244815,0.23594594594594653,0.08505564387917319,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.39142922603893265,0.19034182894482315,0.052897711018162874,0.039719401581859326,0.2764793178325068,0.6628355288653385,1
-2.0,5.0,0.0,5.0,0.0,6.0,0.03183023872679047,0.1466034741918758,-0.15251989389920428,-0.028647214854111425,0.02204244031830227,0.03302387267904505,-0.12302387267904502,-0.39620689655172414,0.1336870026525199,-1.413342175066313,-0.8721485411140577,-0.5411936339522554,0.0,0.15251989389920428,0.0,0.0,0.0,0.0,0.0,-0.75,3.0,-1.0,0.0,0.10743503834644169,0.023833842884734446,0.0675196033296348,0.14902403618082072,-0.2805429900169214,0.18043700263019216,2.0,5.0,0.0,5.0,0.0,6.0,0.03183023872679047,0.1466034741918758,0.15251989389920428,0.028647214854111425,0.02204244031830227,0.03302387267904505,0.12302387267904502,0.39620689655172414,0.1336870026525199,1.413342175066313,0.8721485411140577,0.5411936339522554,0.15251989389920428,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.10743503834644169,0.023833842884734446,0.0675196033296348,0.14902403618082072,0.2805429900169214,0.18043700263019216,1
-10.0,-1.0,0.0,-2.0,0.0,-1.0,-0.18487394957983194,-0.7419373447293771,-0.1029411764705882,-0.2240336134453782,0.009495798319327842,-0.5368907563025209,-0.3280672268907563,-3.9180672268907557,0.1705882352941177,1.1498319327731092,1.245714285714286,-0.09588235294117675,0.0,0.1029411764705882,0.0,0.0,0.0,0.0,0.0,-0.75,6.0,-1.0,-1.1102230246251565e-16,-0.47717635630439387,-0.22463244563703655,-0.1327927561158716,0.08391722128111762,-3.599847684150772,0.2004993885365844,10.0,1.0,0.0,2.0,0.0,1.0,0.18487394957983194,0.7419373447293771,0.1029411764705882,0.2240336134453782,0.009495798319327842,0.5368907563025209,0.3280672268907563,3.9180672268907557,0.1705882352941177,1.1498319327731092,1.245714285714286,0.09588235294117675,0.1029411764705882,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.47717635630439387,0.22463244563703655,0.1327927561158716,0.08391722128111762,3.599847684150772,0.2004993885365844,1
5.0,-5.0,-1.0,2.0,0.0,2.0,-0.004645760743321681,-0.02898753687325195,0.13646922183507548,-0.008281068524971014,0.008141695702671314,-0.04866434378629503,-0.2022880371660859,-0.052752613240418134,0.6441347270615564,0.28966318234610977,-1.2423461091753776,1.5320092915214873,0.0,-0.13145669050675468,0.005012531328320802,0.0,0.0,0.0,0.0,-0.75,3.0,1.0,0.005319717984825001,-0.12716963166656892,-0.3260162568410051,-0.10072753011316443,-0.09469186674954838,-0.40383752462134526,0.5017779658202938,5.0,5.0,1.0,2.0,0.0,2.0,0.004645760743321681,0.02898753687325195,0.13646922183507548,0.008281068524971014,0.008141695702671314,0.04866434378629503,0.2022880371660859,0.052752613240418134,0.6441347270615564,0.28966318234610977,1.2423461091753776,1.5320092915214873,0.13145669050675468,0.005012531328320802,0.5,1.0,0.0,0.0,1.0,1.0,0.005319717984825001,0.12716963166656892,0.3260162568410051,0.10072753011316443,0.09469186674954838,0.40383752462134526,0.5017779658202938,0
25.0,15.0,1.0,1.0,0.0,-1.0,0.28771929824561404,1.4853852637641216,-0.05087719298245619,0.0924912280701754,0.07224561403508778,-0.12743859649122813,0.1618947368421053,-0.33905263157894727,0.15929824561403508,3.220561403508772,-0.5262807017543856,3.7468421052631578,0.0,0.060623781676413246,0.009746588693957114,0.0,0.0,0.0,0.0,-0.75,0.0,1.0,0.008953216719521762,-0.0806034540161914,0.21061923988549086,0.13062743193782245,0.12006075132105654,-0.1987274831942354,0.17329657793533276,25.0,15.0,1.0,1.0,0.0,1.0,0.28771929824561404,1.4853852637641216,0.05087719298245619,0.0924912280701754,0.07224561403508778,0.12743859649122813,0.1618947368421053,0.33905263157894727,0.15929824561403508,3.220561403508772,0.5262807017543856,3.7468421052631578,0.060623781676413246,0.009746588693957114,0.5,1.0,0.0,0.0,1.0,1.0,0.008953216719521762,0.0806034540161914,0.21061923988549086,0.13062743193782245,0.12006075132105654,0.1987274831942354,0.17329657793533276,0
2.0,14.0,0.0,3.0,0.0,5.0,0.06237816764132553,0.41616039722491216,-0.22027290448343084,-0.0072709551656919835,-0.026179337231968858,-0.08621832358674464,0.4310916179337233,-1.8832553606237816,-3.397855750487329,0.45204678362573114,0.611559454191033,-0.15951267056530183,1.0,0.12816764132553604,0.0921052631578948,0.0,0.0,0.0,0.0,-0.75,5.0,-0.5,-0.08658703011642765,-0.008828342907381104,0.5088843455699757,0.0784019051470542,0.07129823451301254,-1.3964968267047113,-3.1371364552305336,2.0,14.0,0.0,3.0,0.0,5.0,0.06237816764132553,0.41616039722491216,0.22027290448343084,0.0072709551656919835,0.026179337231968858,0.08621832358674464,0.4310916179337233,1.8832553606237816,3.397855750487329,0.45204678362573114,0.611559454191033,0.15951267056530183,0.12816764132553604,0.0921052631578948,0.0,1.0,0.0,0.0,1.0,0.5,0.08658703011642765,0.008828342907381104,0.5088843455699757,0.0784019051470542,0.07129823451301254,1.3964968267047113,3.1371364552305336,1
9.0,2.0,1.0,-2.0,0.0,3.0,0.15000000000000002,0.6539264674066638,0.03750000000000009,0.050999999999999934,-0.004500000000000004,-0.034499999999999975,0.06449999999999995,-0.029999999999999805,0.7725000000000001,0.3825000000000003,-0.16500000000000004,0.5475000000000003,0.0,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,-0.75,3.0,1.0,0.0,-0.06690067363244656,0.03698573826834428,0.023931948291281535,-0.02991493536410217,-0.18275305967887823,0.7206779883170048,9.0,2.0,1.0,2.0,0.0,3.0,0.15000000000000002,0.6539264674066638,0.03750000000000009,0.050999999999999934,0.004500000000000004,0.034499999999999975,0.06449999999999995,0.029999999999999805,0.7725000000000001,0.3825000000000003,0.16500000000000004,0.5475000000000003,0.03750000000000009,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.06690067363244656,0.03698573826834428,0.023931948291281535,0.02991493536410217,0.18275305967887823,0.7206779883170048,0
-3.0,1.0,0.0,-2.0,-8.0,-1.0,-0.07142857142857145,-0.25131442828090633,-0.1160714285714286,-0.07357142857142862,-0.06571428571428578,0.07428571428571429,-0.45714285714285724,0.4771428571428571,0.024999999999999994,-6.503571428571428,2.9621428571428563,-9.465714285714284,1.0,0.1160714285714286,0.0,0.0,0.0,0.0,0.0,-0.75,8.0,-1.0,-1.1102230246251565e-16,0.10606204356363469,-0.32116467403884497,0.013338694123387451,0.02874941840186429,0.5683837719179395,0.05439079157109469,3.0,1.0,0.0,2.0,8.0,1.0,0.07142857142857145,0.25131442828090633,0.1160714285714286,0.07357142857142862,0.06571428571428578,0.07428571428571429,0.45714285714285724,0.4771428571428571,0.024999999999999994,6.503571428571428,2.9621428571428563,9.465714285714284,0.1160714285714286,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.10606204356363469,0.32116467403884497,0.013338694123387451,0.02874941840186429,0.5683837719179395,0.05439079157109469,1
-3.0,1.0,0.0,3.0,0.0,1.0,-0.0444444444444444,-0.16705408466316607,-0.0888888888888888,-0.02533333333333332,-0.059111111111111114,0.01266666666666666,-0.1166666666666667,-0.6864444444444444,-0.7044444444444444,0.6615555555555552,-0.5680000000000001,1.2295555555555553,1.0,0.028362573099415145,0.06052631578947365,-1.0,0.0,0.0,0.0,-0.75,2.0,-0.5,-0.053648617027239665,0.029602161806334515,-0.07735579245666824,-0.0032570859981755906,-0.030225588423172967,-0.5650196007355797,-0.6179981401746527,3.0,1.0,0.0,3.0,0.0,1.0,0.0444444444444444,0.16705408466316607,0.0888888888888888,0.02533333333333332,0.059111111111111114,0.01266666666666666,0.1166666666666667,0.6864444444444444,0.7044444444444444,0.6615555555555552,0.5680000000000001,1.2295555555555553,0.028362573099415145,0.06052631578947365,1.0,1.0,0.0,0.0,1.0,0.5,0.053648617027239665,0.029602161806334515,0.07735579245666824,0.0032570859981755906,0.030225588423172967,0.5650196007355797,0.6179981401746527,1
0.0,1.0,0.0,-1.0,0.0,-1.0,0.038095238095238126,0.13353139262452252,-0.04761904761904756,-0.11409523809523803,-0.1143809523809523,-0.014476190476190476,-0.022857142857142798,-0.04190476190476189,-0.013333333333333336,-0.9557142857142846,0.9012380952380958,-1.8569523809523805,1.0,0.04761904761904756,0.0,0.0,0.0,0.0,0.0,-0.75,8.0,-1.0,0.0,0.0,5.551115123125783e-17,-0.08149985276684663,-0.0787371458933942,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.038095238095238126,0.13353139262452252,0.04761904761904756,0.11409523809523803,0.1143809523809523,0.014476190476190476,0.022857142857142798,0.04190476190476189,0.013333333333333336,0.9557142857142846,0.9012380952380958,1.8569523809523805,0.04761904761904756,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.551115123125783e-17,0.08149985276684663,0.0787371458933942,0.0,0.0,1
2.0,0.0,0.0,-2.0,0.0,-5.0,0.049535603715170295,0.18232155679395445,0.037151702786377694,0.026130030959752304,0.10984520123839009,0.10786377708978329,-0.0117647058823529,-0.28770897832817344,-0.2721362229102167,0.3575541795665633,0.12123839009287929,0.23631578947368403,1.0,-0.037151702786377694,0.0,0.0,0.0,0.0,0.0,-0.75,1.0,1.0,0.0,0.08531888873897209,-0.0499340022514404,-0.001436949705077406,0.07687680922164225,-0.3469784490979144,-0.284246613535628,2.0,0.0,0.0,2.0,0.0,5.0,0.049535603715170295,0.18232155679395445,0.037151702786377694,0.026130030959752304,0.10984520123839009,0.10786377708978329,0.0117647058823529,0.28770897832817344,0.2721362229102167,0.3575541795665633,0.12123839009287929,0.23631578947368403,0.037151702786377694,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.08531888873897209,0.0499340022514404,0.001436949705077406,0.07687680922164225,0.3469784490979144,0.284246613535628,0
1.0,0.0,0.0,-1.0,0.0,1.0,0.007130124777183555,0.03774032798284699,0.008021390374331583,-0.09877005347593587,-0.037950089126559616,-0.10627450980392167,-0.07461675579322624,3.269572192513368,0.15115864527629236,-0.5576114081996435,-1.0987522281639936,0.5411408199643502,0.0,-0.02790775401069523,0.019886363636363646,-1.0,0.0,0.0,0.0,-0.75,2.0,-0.5,-0.021208530581420693,-0.12779331392738613,-0.10881713267916404,-0.12231383756916914,-0.06242660281539225,3.2916827140077336,0.1485889851134882,1.0,0.0,0.0,1.0,0.0,1.0,0.007130124777183555,0.03774032798284699,0.008021390374331583,0.09877005347593587,0.037950089126559616,0.10627450980392167,0.07461675579322624,3.269572192513368,0.15115864527629236,0.5576114081996435,1.0987522281639936,0.5411408199643502,0.02790775401069523,0.019886363636363646,1.0,1.0,0.0,0.0,1.0,0.5,0.021208530581420693,0.12779331392738613,0.10881713267916404,0.12231383756916914,0.06242660281539225,3.2916827140077336,0.1485889851134882,1
14.0,4.0,0.0,0.0,0.0,2.0,0.12587412587412594,0.6664789334777841,0.0034965034965035446,-0.03524475524475529,-0.06293706293706292,-0.09944055944055952,-0.07174825174825183,1.5627272727272725,0.7741258741258741,-3.0398601398601404,-1.7402097902097902,-1.2996503496503502,1.0,-0.0034965034965035446,0.0,0.0,0.0,0.0,0.0,-0.75,1.0,-1.0,1.1102230246251565e-16,-0.113751557570131,-0.08383028295293204,-0.04199121251362836,-0.07307890970065034,1.7388824814822326,0.8631527016690272,14.0,4.0,0.0,0.0,0.0,2.0,0.12587412587412594,0.6664789334777841,0.0034965034965035446,0.03524475524475529,0.06293706293706292,0.09944055944055952,0.07174825174825183,1.5627272727272725,0.7741258741258741,3.0398601398601404,1.7402097902097902,1.2996503496503502,0.0034965034965035446,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.113751557570131,0.08383028295293204,0.04199121251362836,0.07307890970065034,1.7388824814822326,0.8631527016690272,1
5.0,9.0,2.0,0.0,0.0,0.0,0.1102497846683893,0.5877866649021191,-0.18690783807062872,-0.1136950904392765,0.08885443583117997,-0.048156761412575355,0.14625322997416024,-1.2098535745047372,-0.8389319552110249,0.6156933677863909,0.8157795004306632,-0.20008613264427222,1.0,0.11187497166689331,0.002939843147921506,0.0,0.0,0.0,0.0,-0.75,1.0,-1.0,-0.07810667912695146,0.016606233499136147,0.2448069719045144,-0.03779090313007433,0.18009717615616133,-0.9522713191624688,-0.7445047911050799,5.0,9.0,2.0,0.0,0.0,0.0,0.1102497846683893,0.5877866649021191,0.18690783807062872,0.1136950904392765,0.08885443583117997,0.048156761412575355,0.14625322997416024,1.2098535745047372,0.8389319552110249,0.6156933677863909,0.8157795004306632,0.20008613264427222,0.11187497166689331,0.002939843147921506,0.5,1.0,0.0,0.0,1.0,1.0,0.07810667912695146,0.016606233499136147,0.2448069719045144,0.03779090313007433,0.18009717615616133,0.9522713191624688,0.7445047911050799,1
5.0,5.0,0.0,-6.0,0.0,-6.0,0.1333333333333333,0.5705448584676129,-0.08333333333333326,-0.05133333333333334,0.0686666666666666,-0.10200000000000004,-0.014000000000000012,0.6906666666666667,-0.09333333333333332,-1.6966666666666668,0.25,-1.9466666666666668,0.0,0.08333333333333326,0.0,0.0,0.0,0.0,0.0,-0.75,2.0,-1.0,-1.1102230246251565e-16,-0.06067594970819906,0.06962021321100109,0.006526894988531262,0.13464742624488757,0.8610666647832856,-0.0701036869138554,5.0,5.0,0.0,6.0,0.0,6.0,0.1333333333333333,0.5705448584676129,0.08333333333333326,0.05133333333333334,0.0686666666666666,0.10200000000000004,0.014000000000000012,0.6906666666666667,0.09333333333333332,1.6966666666666668,0.25,1.9466666666666668,0.08333333333333326,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.06067594970819906,0.06962021321100109,0.006526894988531262,0.13464742624488757,0.8610666647832856,0.0701036869138554,1
6.0,0.0,1.0,0.0,0.0,-1.0,0.05714285714285716,0.2876820724517808,0.021428571428571352,-0.04600000000000004,-0.07771428571428574,-0.19228571428571434,-0.23742857142857143,1.647714285714286,0.18571428571428572,-2.959428571428571,-1.4939999999999998,-1.4654285714285713,1.0,-0.021428571428571352,0.0,0.0,0.0,0.0,0.0,-0.75,4.0,-1.0,0.0,-0.22719810650554412,-0.28358692715476064,-0.06713377702489398,-0.10141107587622877,1.7444569877850942,0.1789346041073565,6.0,0.0,1.0,0.0,0.0,1.0,0.05714285714285716,0.2876820724517808,0.021428571428571352,0.04600000000000004,0.07771428571428574,0.19228571428571434,0.23742857142857143,1.647714285714286,0.18571428571428572,2.959428571428571,1.4939999999999998,1.4654285714285713,0.021428571428571352,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.22719810650554412,0.28358692715476064,0.06713377702489398,0.10141107587622877,1.7444569877850942,0.1789346041073565,1
2.0,6.0,0.0,0.0,0.0,2.0,0.07757575757575752,0.3677247801253176,-0.12363636363636366,0.07653333333333334,-0.06370909090909094,-0.012048484848484864,0.1589090909090909,0.22136969696969677,1.0877575757575757,1.0033696969696972,-0.9589333333333343,1.9623030303030315,0.0,0.06681818181818189,-0.05681818181818182,0.0,0.0,0.0,0.0,-0.75,4.0,-1.0,-0.062631820597018,0.026182298617293875,0.22672719056120572,0.12863477146757407,-0.019560906495931896,0.49363324343733384,1.2560427039377446,2.0,6.0,0.0,0.0,0.0,2.0,0.07757575757575752,0.3677247801253176,0.12363636363636366,0.07653333333333334,0.06370909090909094,0.012048484848484864,0.1589090909090909,0.22136969696969677,1.0877575757575757,1.0033696969696972,0.9589333333333343,1.9623030303030315,0.06681818181818189,0.05681818181818182,0.5,1.0,0.0,0.0,1.0,1.0,0.062631820597018,0.026182298617293875,0.22672719056120572,0.12863477146757407,0.019560906495931896,0.49363324343733384,1.2560427039377446,1
-4.0,-4.0,0.0,0.0,0.0,-2.0,-0.07757575757575752,-0.3677247801253176,0.06303030303030299,0.09985454545454553,0.04623030303030301,-0.04330909090909091,0.2342545454545455,-0.5826909090909087,-1.0412121212121213,1.566315151515151,-0.12368484848484895,1.69,0.0,0.01696969696969708,-0.08000000000000002,0.0,0.0,0.0,0.0,-0.75,1.0,0.5,0.08087196484106207,-0.03219055817912697,0.24430365726769537,0.11090007700378696,0.05896621088628745,-0.5395918141091027,-1.0225029293817753,4.0,4.0,0.0,0.0,0.0,2.0,0.07757575757575752,0.3677247801253176,0.06303030303030299,0.09985454545454553,0.04623030303030301,0.04330909090909091,0.2342545454545455,0.5826909090909087,1.0412121212121213,1.566315151515151,0.12368484848484895,1.69,0.01696969696969708,0.08000000000000002,0.0,1.0,0.0,0.0,1.0,0.5,0.08087196484106207,0.03219055817912697,0.24430365726769537,0.11090007700378696,0.05896621088628745,0.5395918141091027,1.0225029293817753,0
-7.0,-2.0,1.0,-3.0,0.0,-6.0,-0.09696969696969693,-0.4274440148269396,-0.051515151515151514,-0.025878787878787834,-0.11151515151515146,0.029878787878787838,-0.004303030303030364,-0.46199999999999997,-0.20545454545454545,1.3313939393939394,2.749818181818182,-1.4184242424242428,0.0,0.051515151515151514,0.0,0.0,0.0,0.0,0.0,-0.75,4.0,-1.0,0.0,0.061269303798065444,0.04628161900958605,0.009933186985913112,-0.07203758172527197,-0.37469211971198546,-0.1841595286326358,7.0,2.0,1.0,3.0,0.0,6.0,0.09696969696969693,0.4274440148269396,0.051515151515151514,0.025878787878787834,0.11151515151515146,0.029878787878787838,0.004303030303030364,0.46199999999999997,0.20545454545454545,1.3313939393939394,2.749818181818182,1.4184242424242428,0.051515151515151514,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.061269303798065444,0.04628161900958605,0.009933186985913112,0.07203758172527197,0.37469211971198546,0.1841595286326358,1
4.0,7.0,1.0,2.0,0.0,2.0,0.09716599190283404,0.489548225318706,-0.125506072874494,-0.0346153846153846,0.03558704453441297,0.14331983805668014,0.05623481781376516,0.14089068825910922,-0.27206477732793527,0.743441295546559,0.5062348178137652,0.2372064777327938,0.0,0.07965280333701386,-0.04585326953748009,0.0,0.0,0.0,0.0,-0.75,6.0,-0.5,-0.04860094040929219,0.18381209307694102,0.1297224716354306,0.019298021006453947,0.0980617949404255,0.28841377291399795,-0.2119401375724937,4.0,7.0,1.0,2.0,0.0,2.0,0.09716599190283404,0.489548225318706,0.125506072874494,0.0346153846153846,0.03558704453441297,0.14331983805668014,0.05623481781376516,0.14089068825910922,0.27206477732793527,0.743441295546559,0.5062348178137652,0.2372064777327938,0.07965280333701386,0.04585326953748009,0.5,0.0,0.0,0.0,1.0,0.5,0.04860094040929219,0.18381209307694102,0.1297224716354306,0.019298021006453947,0.0980617949404255,0.28841377291399795,0.2119401375724937,1
9.0,5.0,0.0,-4.0,0.0,-2.0,0.07608695652173914,0.44468582126144574,0.014945652173913082,-0.030760869565217397,0.10500000000000004,-0.028369565217391368,-0.005108695652173978,-0.29097826086956524,-0.7690217391304348,-1.2268478260869573,0.16434782608695642,-1.3911956521739137,0.0,0.045322204968944124,0.060267857142857206,0.0,0.0,0.0,0.0,-0.75,4.0,-1.0,0.0532083830586797,0.006449756909388038,0.04199098611173202,0.0018805925864125994,0.12885578289879868,-0.22096822127429805,-0.6695106675714229,9.0,5.0,0.0,4.0,0.0,2.0,0.07608695652173914,0.44468582126144574,0.014945652173913082,0.030760869565217397,0.10500000000000004,0.028369565217391368,0.005108695652173978,0.29097826086956524,0.7690217391304348,1.2268478260869573,0.16434782608695642,1.3911956521739137,0.045322204968944124,0.060267857142857206,0.5,1.0,0.0,0.0,1.0,1.0,0.0532083830586797,0.006449756909388038,0.04199098611173202,0.0018805925864125994,0.12885578289879868,0.22096822127429805,0.6695106675714229,1
-7.0,-4.0,0.0,-3.0,0.0,-4.0,-0.22564102564102562,-0.8649974374866045,0.0410256410256411,0.08656410256410257,-0.06758974358974362,0.08574358974358973,-0.0002564102564103221,0.2482051282051282,0.07897435897435895,3.599794871794872,6.356461538461539,-2.756666666666667,1.0,-0.0410256410256411,0.0,0.0,0.0,0.0,0.0,-0.75,7.0,1.0,0.0,0.07914092612874496,-0.04708290060102982,0.05890941117853943,-0.10100881361168773,0.22909215458320908,0.07289295827647561,7.0,4.0,0.0,3.0,0.0,4.0,0.22564102564102562,0.8649974374866045,0.0410256410256411,0.08656410256410257,0.06758974358974362,0.08574358974358973,0.0002564102564103221,0.2482051282051282,0.07897435897435895,3.599794871794872,6.356461538461539,2.756666666666667,0.0410256410256411,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.07914092612874496,0.04708290060102982,0.05890941117853943,0.10100881361168773,0.22909215458320908,0.07289295827647561,0
-3.0,-6.0,1.0,-3.0,0.0,0.0,-0.1367521367521367,-0.5465437063680696,0.10683760683760679,-0.01794871794871794,0.1923931623931624,0.2605128205128205,0.3147008547008546,0.12572649572649564,-0.22820512820512828,1.9207692307692303,-1.3867521367521367,3.307521367521367,1.0,-0.10683760683760679,0.0,0.0,0.0,0.0,0.0,-0.75,6.0,1.0,0.0,0.20367879327933586,0.2168813443957383,-0.09111619784559444,0.11975271716849573,-0.024979474647465638,-0.3062000118076443,3.0,6.0,1.0,3.0,0.0,0.0,0.1367521367521367,0.5465437063680696,0.10683760683760679,0.01794871794871794,0.1923931623931624,0.2605128205128205,0.3147008547008546,0.12572649572649564,0.22820512820512828,1.9207692307692303,1.3867521367521367,3.307521367521367,0.10683760683760679,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.20367879327933586,0.2168813443957383,0.09111619784559444,0.11975271716849573,0.024979474647465638,0.3062000118076443,0
-5.0,3.0,0.0,2.0,0.0,-2.0,-0.02370370370370367,-0.10536051565782634,-0.13481481481481483,-0.05511111111111111,-0.14517037037037045,0.21300740740740742,-0.008933333333333238,1.0392740740740742,0.1442962962962963,-0.5417185185185187,0.7941481481481478,-1.3358666666666665,1.0,0.13481481481481483,0.0,0.0,0.0,0.0,0.0,-0.75,3.0,-1.0,1.1102230246251565e-16,0.2737535544160974,0.1191494081033958,0.026988576479326454,-0.05025977737670739,1.2919706603471173,0.19081095472644777,5.0,3.0,0.0,2.0,0.0,2.0,0.02370370370370367,0.10536051565782634,0.13481481481481483,0.05511111111111111,0.14517037037037045,0.21300740740740742,0.008933333333333238,1.0392740740740742,0.1442962962962963,0.5417185185185187,0.7941481481481478,1.3358666666666665,0.13481481481481483,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.2737535544160974,0.1191494081033958,0.026988576479326454,0.05025977737670739,1.2919706603471173,0.19081095472644777,1
-1.0,-11.0,0.0,-5.0,0.0,-3.0,-0.06138107416879801,-0.3677247801253172,0.1854219948849104,0.013452685421994903,0.04191815856777503,0.03365728900255749,-0.025728900255754472,1.9987212276214832,-0.3976982097186701,-0.7920971867007673,-2.465012787723785,1.6729156010230177,0.0,-0.1633631713554986,-0.022058823529411742,0.0,0.0,0.0,0.0,-0.75,4.0,1.0,0.0194749637338959,-0.050537530889459614,-0.1981577559923896,-0.10062064595846149,-0.08156763977213344,1.5861708795800336,-0.4829791006006158,1.0,11.0,0.0,5.0,0.0,3.0,0.06138107416879801,0.3677247801253172,0.1854219948849104,0.013452685421994903,0.04191815856777503,0.03365728900255749,0.025728900255754472,1.9987212276214832,0.3976982097186701,0.7920971867007673,2.465012787723785,1.6729156010230177,0.1633631713554986,0.022058823529411742,0.5,1.0,0.0,0.0,1.0,1.0,0.0194749637338959,0.050537530889459614,0.1981577559923896,0.10062064595846149,0.08156763977213344,1.5861708795800336,0.4829791006006158,0
